"","agency_cd","site_no","station_nm","site_tp_cd","lat_va","long_va","coord_acy_cd","coord_datum_cd","dec_lat_va","dec_long_va","coord_acy_cd_1","dec_coord_datum_cd","state_cd","alt_va","alt_acy_va","alt_datum_cd","drain_area_va","peak_begin_date","peak_end_date","peak_count_nu"
"14134","USGS",10172952,"DUNN CREEK NEAR PARK VALLEY, UT","ST",415131,1131935,"F","NAD27",41.85853036,-113.3272192,"F","NAD83",49,6250,20,"NGVD29",8.72,"6/3/1972","5/30/2020",46
"14135","USGS",10173450,"MAMMOTH CREEK ABV WEST HATCH DITCH, NEAR HATCH, UT","ST",373722,1123058,"S","NAD27",37.6227572,-112.5168773,"S","NAD83",49,7300,20,"NGVD29",105,"6/7/1965","5/12/2020",56
"14136","USGS",10174500,"SEVIER RIVER AT HATCH, UT","ST",373904,1122546,"F","NAD27",37.65109086,-112.4302069,"F","NAD83",49,6870,20,"NGVD29",340,"6/5/1912","5/12/2020",96
"14137","USGS",10180000,"SEVIER RIVER NEAR CIRCLEVILLE, UT","ST",380615,1122008,"S","NAD27",38.1041436,-112.3363172,"S","NAD83",49,6240,20,"NGVD29",986,"5/18/1915","7/1/1995",56
"14138","USGS",10183500,"SEVIER RIVER NEAR KINGSTON, UT","ST",381222,1121225,"F","NAD27",38.20609038,-112.2077024,"F","NAD83",49,5980,20,"NGVD29",1131,"5/18/1915","5/4/2020",105
"14139","USGS",10183900,"EAST FORK SEVIER RIVER NEAR RUBYS INN, UT","ST",373433,1121554,"S","NAD27",37.57581584,-112.2657537,"S","NAD83",49,7860,20,"NGVD29",71.6,"4/8/1962","5/25/1995",34
"14140","USGS",10189000,"EAST FORK SEVIER RIVER NEAR KINGSTON, UT","ST",381147,1120849,"S","NAD27",38.19636955,-112.1477005,"S","NAD83",49,6160,20,"NGVD29",1207,"4/1/1913","3/31/2020",108
"14141","USGS",10191500,"SEVIER RIVER BELOW PIUTE DAM, NEAR MARYSVALE, UT","ST",381941,1121113,"S","NAD27",38.32803395,-112.1877015,"S","NAD83",49,5920,20,"NGVD29",2441,"5/20/1912","5/14/2003",92
"14142","USGS",10194000,"SEVIER RIVER ABOVE CLEAR CREEK, NEAR SEVIER, UT","ST",383420,1121527,"S","NAD27",38.5721952,-112.2582608,"S","NAD83",49,5560,20,"NGVD29",2707,"6/3/1914","6/14/1995",55
"14143","USGS",10194200,"CLEAR CREEK ABOVE DIVERSIONS, NEAR SEVIER, UT","ST",383446,1121716,"F","NAD27",38.5794169,-112.2885399,"F","NAD83",49,5680,20,"NGVD29",164,"5/24/1958","5/2/2020",62
"14144","USGS",10205000,"SEVIER RIVER NEAR SIGURD, UT","ST",385224,1115712,"S","NAD27",38.873298,-111.9540931,"S","NAD83",49,5180,20,"NGVD29",3375,"11/24/1914","10/21/2002",89
"14145","USGS",10205030,"SALINA CREEK NEAR EMERY, UT","ST",385443,1113147,"F","NAD27",38.9119141,-111.5304654,"F","NAD83",49,7000,20,"NGVD29",51.8,"5/27/1964","5/11/2020",57
"14146","USGS",10206000,"SALINA CREEK AT SALINA, UT","ST",385724,1115158,"S","NAD27",38.95662956,-111.8668697,"S","NAD83",49,5140,20,"NGVD29",292,"5/22/1914","6/6/1995",53
"14147","USGS",10208500,"OAK CREEK NR. FAIRVIEW, UTAH","ST",394026,1112430,"S","NAD27",39.67385065,-111.4090753,"S","NAD83",49,6550,20,"NGVD29",11.8,"5/21/1965","5/7/1989",25
"14148","USGS",10215700,"OAK CREEK NEAR SPRING CITY, UT","ST",392652,1112529,"S","NAD27",39.44774139,-111.4254632,"S","NAD83",49,7400,20,"NGVD29",8.35,"7/23/1965","5/28/1994",25
"14149","USGS",10215900,"MANTI CREEK BLW DUGWAY CREEK, NR MANTI, UT","ST",391533,1113445,"S","NAD27",39.25912877,-111.579916,"S","NAD83",49,6500,20,"NGVD29",26.4,"6/24/1965","5/30/2020",52
"14150","USGS",10217000,"SEVIER RIV BLW SAN PITCH RIV NR GUNNISON, UT","ST",390919,1115237,"F","NAD27",39.1552387,-111.877705,"F","NAD83",49,5025,20,"NGVD29",4921,"3/12/1918","3/20/2020",103
"14151","USGS",10219000,"SEVIER RIVER NEAR JUAB, UT","ST",392229,1120220,"F","NAD27",39.37468029,-112.0396557,"F","NAD83",49,4940,20,"NGVD29",5165,"5/27/1912","5/17/2020",108
"14152","USGS",10219200,"CHICKEN CREEK NEAR LEVAN, UT","ST",393308,1114945,"S","NAD27",39.5521802,-111.8299276,"S","NAD83",49,5540,20,"NGVD29",27.9,"2/1/1963","5/2/1995",33
"14153","USGS",10224000,"SEVIER RIVER NEAR LYNNDYL, UT","ST",392855,1122335,"F","NAD27",39.48189754,-112.3938338,"F","NAD83",49,4660,20,"NGVD29",5966,"6/9/1914","5/18/2020",84
"14154","USGS",10224100,"OAK CREEK ABOVE LITTLE CREEK, NEAR OAK CITY, UT","ST",392123,1121355,"S","NAD27",39.356346,-112.2327174,"S","NAD83",49,6480,20,"NGVD29",5.58,"5/2/1965","5/1/1997",33
"14155","USGS",10234500,"BEAVER RIVER NEAR BEAVER, UT","ST",381650,1123403,"F","NAD27",38.2805264,-112.5682713,"F","NAD83",49,6200,20,"NGVD29",91,"5/21/1914","5/1/2020",107
"14156","USGS",10237000,"BEAVER RIVER AT ADAMSVILLE, UT","ST",381513,1124556,"F","NAD27",38.25358104,-112.766334,"F","NAD83",49,5550,20,"NGVD29",303,"6/3/1914","10/6/2011",92
"14157","USGS",10239000,"BEAVER RIVER AT ROCKY FORD DAM, NR MINERSVILLE, UT","ST",381303,1125022,"F","NAD27",38.21746996,-112.8402256,"F","NAD83",49,5400,20,"NGVD29",535,"6/9/1914","5/17/2003",90
"14158","USGS",10241470,"CENTER CREEK ABV PAROWAN CREEK, NEAR PAROWAN, UTAH","ST",374735,1124855,"F","NAD27",37.79303176,-112.8160543,"F","NAD83",49,6900,20,"NGVD29",11.6,"8/10/1965","8/7/1987",23
"14159","USGS",10241600,"SUMMIT CREEK NEAR SUMMIT, UTAH","ST",374713,1125456,"F","NAD27",37.7869207,-112.9163347,"F","NAD83",49,6313,20,"NGVD29",24,"5/20/1965","4/27/1987",23
"14160","USGS",10242000,"COAL CREEK NEAR CEDAR CITY, UT","ST",374020,1130202,"5","NAD27",37.67219924,-113.0346702,"5","NAD83",49,6000,10,"NGVD29",80.9,"5/6/1916","8/23/2020",90
"14161","USGS",10242300,"PINTO CREEK NEAR NEWCASTLE, UTAH","ST",373732,1133054,"S","NAD27",37.62553137,-113.515793,"S","NAD83",49,5540,5,"NGVD29",59.39,"12/21/2010","12/21/2010",1
"14162","USGS",13077700,"GEORGE CREEK NEAR YOST, UTAH","ST",415507,1132851,"F","NAD27",41.9185291,-113.4816691,"F","NAD83",49,7000,20,"NGVD29",7.84,"5/12/1960","5/10/1989",30
"14163","USGS",3.85202e+14,"MUDDY CREEK BL MILLER CANYON NR EMERY, UTAH","ST",385202,1111216,"F","NAD27",38.86719775,-111.2051692,"F","NAD83",49,NA,NA,NA,NA,"--","--",0
"14164","USGS",4.02356e+14,"RIVER IRRIGATION CO. CANAL NEAR NAPLES, UT","ST-CA",402356,1092531,"S","NAD27",40.3988506,-109.4259662,"S","NAD83",49,4920,10,"NGVD29",NA,"--","--",0
"14165","USGS",4.02427e+14,"ASHLEY CREEK ABOVE PIPELINE DIVERSION NR NAPLES,UT","ST",402427,1092602,"1","NAD27",40.40746156,-109.4345776,"1","NAD83",49,4870,20,"NGVD29",NA,"--","--",0
"14166","USGS",4.02656e+14,"DRY CREEK AT W CANYON CREST RD, AT ALPINE, UT","ST",402656.17,1114653.4,"H","NAD83",40.4489361,-111.7815,"H","NAD83",49,4915,4.3,"NAVD88",NA,"--","--",0
"14167","USGS",4.02835e+14,"DRY CREEK 2 MI NO. OF ALPINE CITY NR OLD GAGING ST","ST",402835,1114525,"F","NAD27",40.4763388,-111.7577082,"F","NAD83",49,5324,1.6,"NAVD88",NA,"--","--",0
"14168","USGS",4.03846e+14,"INDIAN HOLLOW NEAR KAMAS","ST",403846,1111926,"F","NAD27",40.6460624,-111.3246299,"F","NAD83",49,6440,20,"NGVD29",NA,"--","--",0
"14169","USGS",4.04019e+14,"DORITY SPRING WEIR NEAR PARK CITY, UTAH","ST",404019,1112950,"S","NAD27",40.67189479,-111.497974,"S","NAD83",49,6715,20,"NGVD29",0.01,"--","--",0
"14170","USGS",4.11316e+14,"N FK WEBER RIV NR WEST WARREN, UT","ST",411316.1,1121322.5,"1","NAD27",41.22108217,-112.223692,"1","NAD83",49,4192,1,"NGVD29",NA,"--","--",0
"14171","USGS",4.11403e+14,"BEAR RIVER BAY OUTFLOW AT GSL MINERALS CORP BRIDGE","ST",411617,1122122,"S","NAD83",41.27138889,-112.356111,"S","NAD83",49,4194,1,"NGVD29",NA,"--","--",0
"14172","USGS",4.12458e+14,"(B- 8- 3)19add   Bear River Refuge O-line canal","ST-CA",412458.3,1121306,"5","NAD83",41.41619444,-112.2183333,"5","NAD83",49,4200,5,"NGVD29",NA,"--","--",0
"14173","USGS",4.12522e+14,"Willard Spur near 5C Outflow","ST-CA",412521.7,1120538.3,"1","NAD83",41.42269444,-112.0939722,"1","NAD83",49,4200,10,"NGVD29",NA,"--","--",0
"14174","USGS",4.12522e+14,"(B- 8- 2)17cdc Bear River Wetland Unit5C Outflow","ST-CA",412522.3,1120539.3,"1","NAD83",41.4228611,-112.09425,"1","NAD83",49,4200,5,"NGVD29",NA,"--","--",0
"14175","USGS",4.12523e+14,"(B- 8- 3)13ddd   Bear River Refuge Unit 5 drain","ST-CA",412522.6,1120739.1,"5","NAD83",41.42294444,-112.1275278,"5","NAD83",49,4200,5,"NGVD29",NA,"--","--",0
"14176","USGS",4.12523e+14,"(B- 8- 3)14ccc   Bear River Refuge Whistler Canal","ST-CA",412522.6,1120932.8,"5","NAD83",41.42294444,-112.159111,"5","NAD83",49,4200,5,"NGVD29",NA,"--","--",0
"14177","USGS",1133000,"EAST BRANCH PASSUMPSIC RIVER NEAR EAST HAVEN, VT","ST",443802,715353,"S","NAD27",44.63394195,-71.8975942,"S","NAD83",50,943.88,0.01,"NGVD29",53.8,"1927-11","4/20/2019",60
"14178","USGS",1134500,"MOOSE RIVER AT VICTORY, VT","ST",443042,715016,"S","NAD27",44.5117231,-71.8373143,"S","NAD83",50,1103.99,0.01,"NGVD29",75.2,"4/13/1947","4/21/2019",73
"14179","USGS",1135150,"POPE BROOK (SITE W-3) NEAR NORTH DANVILLE, VT","ST",442834,720730,"S","NAD27",44.47616707,-72.1245431,"S","NAD83",50,1141.2,0.01,"NGVD29",3.25,"4/9/1991","5/20/2019",29
"14180","USGS",1135300,"SLEEPERS RIVER (SITE W-5) NEAR ST. JOHNSBURY, VT","ST",442607,720220,"S","NAD27",44.4353353,-72.03842899,"S","NAD83",50,641.27,0.01,"NAVD88",42.9,"10/24/1990","5/20/2019",29
"14181","USGS",1135500,"PASSUMPSIC RIVER AT PASSUMPSIC, VT","ST",442156,720223,"S","NAD27",44.3656147,-72.0392613,"S","NAD83",50,500,20,"NGVD29",436,"1927-11","4/21/2019",92
"14182","USGS",1138500,"CONNECTICUT RIVER AT WELLS RIVER, VT","ST",440912,720232,"S","NAD27",44.15339689,-72.0417577,"S","NAD83",50,399.37,0.01,"NAVD88",2644,"4/21/1950","4/23/2019",70
"14183","USGS",1139000,"WELLS RIVER AT WELLS RIVER, VT","ST",440901,720356,"S","NAD27",44.1503413,-72.0650915,"S","NAD83",50,505.53,0.01,"NGVD29",98.4,"4/16/1941","4/15/2019",79
"14184","USGS",1139800,"EAST ORANGE BRANCH AT EAST ORANGE, VT","ST",440534,722010,"S","NAD27",44.0928419,-72.33565327,"S","NAD83",50,1180,20,"NGVD29",8.95,"4/8/1959","4/15/2019",61
"14185","USGS",1140817,"ELIZABETH MINE DISCHARGE NR S STRAFFORD, VT","ST",435009,722011,"S","NAD27",43.83590197,-72.3359268,"S","NAD83",50,880,20,"NGVD29",NA,"--","--",0
"14186","USGS",1141500,"OMPOMPANOOSUC RIVER AT UNION VILLAGE, VT","ST",434724,721519,"S","NAD27",43.79006996,-72.254813,"S","NAD83",50,415,20,"NGVD29",130,"1927-11","2/25/2016",77
"14187","USGS",1142500,"AYERS BROOK AT RANDOLPH, VT","ST",435604,723930,"S","NAD27",43.93450969,-72.6578821,"S","NAD83",50,630.5,0.01,"NGVD29",30.5,"1927-11","4/15/2019",81
"14188","USGS",1144000,"WHITE RIVER AT WEST HARTFORD, VT","ST",434251,722507,"S","NAD27",43.71423614,-72.418149,"S","NAD83",50,374.53,0.01,"NGVD29",690,"4/2/1916","4/15/2019",104
"14189","USGS",1150900,"OTTAUQUECHEE RIVER NEAR WEST BRIDGEWATER, VT","ST",433720,724534,"S","NAD27",43.62229069,-72.7589899,"S","NAD83",50,1148.59,0.1,"NAVD88",23.4,"2/25/1985","4/15/2019",35
"14190","USGS",1151500,"OTTAUQUECHEE RIVER AT NORTH HARTLAND, VT","ST",433609,722117,"S","NAD27",43.60257077,-72.35425819,"S","NAD83",50,336.77,0.01,"NGVD29",221,"1927-11","3/13/2020",91
"14191","USGS",1153000,"BLACK RIVER AT NORTH SPRINGFIELD, VT","ST",432000,723055,"S","NAD27",43.33340716,-72.51481258,"S","NAD83",50,445.36,0.01,"NAVD88",158,"4/7/1930","4/17/2019",89
"14192","USGS",1153300,"MIDDLE BRANCH WILLIAMS RIVER TR AT CHESTER, VT","ST",431613,723632,"S","NAD27",43.2703526,-72.6084257,"S","NAD83",50,621.81,0.01,"NGVD29",3.16,"4/14/1964","4/15/2019",33
"14193","USGS",1153550,"WILLIAMS RIVER NEAR ROCKINGHAM VT","ST",431130,722908,"S","NAD27",43.1917433,-72.48508889,"S","NAD83",50,303.26,0.01,"NAVD88",112,"3/31/1987","4/15/2019",32
"14194","USGS",1154000,"SAXTONS RIVER AT SAXTONS RIVER, VT","ST",430815,722919,"S","NAD27",43.13757777,-72.4881444,"S","NAD83",50,395.51,0.01,"NGVD29",72.2,"1936-03","12/21/2018",62
"14195","USGS",1155349,"WEST RIVER BELOW WINHALL RIVER, NEAR JAMAICA, VT","ST",430917,724754,"S","NAD83",43.1547222,-72.7983333,"S","NAD83",50,900,0.01,"NGVD29",161,"--","--",0
"14196","USGS",1155500,"WEST RIVER AT JAMAICA, VT","ST",430632,724633,"S","NAD27",43.1089665,-72.775374,"S","NAD83",50,680,20,"NGVD29",179,"4/12/1947","4/16/2019",73
"14197","USGS",1155910,"WEST RIVER BELOW TOWNSHEND DAM NEAR TOWNSHEND, VT","ST",430304,724202,"S","NAD27",43.0511901,-72.7000939,"S","NAD83",50,452.11,0.01,"NAVD88",282,"12/6/1994","2/25/2016",22
"14198","USGS",1334000,"WALLOOMSAC RIVER NEAR NORTH BENNINGTON, VT","ST",425446,731525,"S","NAD27",42.91285604,-73.2564981,"S","NAD83",50,525.44,0.01,"NAVD88",111,"4/1/1932","1/24/2019",88
"14199","USGS",4280000,"POULTNEY RIVER BELOW FAIR HAVEN, VT","ST",433727,731843,"S","NAD27",43.6242324,-73.3115011,"S","NAD83",50,110,20,"NGVD29",187,"3/16/1929","4/15/2019",91
"14200","USGS",4280350,"METTAWEE RIVER NEAR PAWLET, VT","ST",432214,731300,"S","NAD27",43.37062828,-73.21621889,"S","NAD83",50,525,20,"NGVD29",70.2,"3/12/1985","12/12/2008",25
"14201","USGS",4282000,"OTTER CREEK AT CENTER RUTLAND, VT","ST",433613,730049,"S","NAD27",43.6036792,-73.0131628,"S","NAD83",50,474.35,0.01,"NAVD88",307,"4/26/1929","4/15/2019",91
"14202","USGS",4282500,"OTTER CREEK AT MIDDLEBURY, VT","ST",440047,731006,"S","NAD27",44.01311488,-73.1678954,"S","NAD83",50,335.75,0.01,"NGVD29",628,"3/31/1904","4/19/2019",104
"14203","USGS",4282525,"NEW HAVEN RIVER @ BROOKSVILLE, NR MIDDLEBURY, VT","ST",440342,731016,"S","NAD27",44.0617249,-73.17067429,"S","NAD83",50,235,10,"NGVD29",115,"10/24/1990","6/20/2019",29
"14204","USGS",4282576,"OTTER CREEK BLW VERGENNES FALLS, AT VERGENNES, VT","ST",441010.44,731530.56,"5","NAD83",44.16956667,-73.25848889,"5","NAD83",50,0,0.02,"NAVD88",876,"--","--",0
"14205","USGS",4282581,"EAST BR DEAD CREEK NEAR BRIDPORT, VT","ST",440143,731914.3,"5","NAD83",44.0286111,-73.32063889,"5","NAD83",50,103,5,"NAVD88",13.8,"--","--",0
"14206","USGS",4282586,"WEST BR DEAD CREEK NEAR ADDISON, VT","ST",440257,732115,"5","NAD83",44.04916667,-73.3541667,"5","NAD83",50,140,5,"NAVD88",9.93,"--","--",0
"14207","USGS",4282629,"LITTLE OTTER CK AT MONKTON RD, NR FERRISBURGH, VT","ST",441108.61,731105.53,"5","NAD83",44.185725,-73.1848694,"5","NAD83",50,240,5,"NAVD88",35.9,"--","--",0
"14208","USGS",4282650,"LITTLE OTTER CREEK AT FERRISBURG, VT.","ST",441153,731458,"S","NAD27",44.19810987,-73.2490117,"S","NAD83",50,146.81,0.1,"NAVD88",57.1,"4/4/1990","6/21/2019",30
"14209","USGS",4282780,"LEWIS CREEK AT NORTH FERRISBURG, VT.","ST",441457,731344,"S","NAD27",44.24922015,-73.22845688,"S","NAD83",50,117.6,0.1,"NAVD88",77.2,"7/23/1990","12/22/2018",30
"14210","USGS",4282795,"LAPLATTE RIVER AT SHELBURNE FALLS, VT.","ST",442212,731300,"S","NAD27",44.3700512,-73.2162367,"S","NAD83",50,150,20,"NGVD29",44.6,"7/24/1990","5/20/2019",30
"14211","USGS",4282800,"MUNROE BROOK AT SHELBURNE, VT","ST",442422,731303,"S","NAD83",44.4061111,-73.2175,"S","NAD83",50,140,10,"NAVD88",5.35,"4/27/2011","4/27/2011",1
"14212","USGS",4282805,"BARTLETT BROOK AT SOUTH BURLINGTON, VT","ST",442534,731254,"S","NAD83",44.4261111,-73.215,"S","NAD83",50,115,10,"NAVD88",1.04,"4/26/2011","4/26/2011",1
"14213","USGS",4282813,"POTASH BR @ QUEEN CITY PARK RD, NR BURLINGTON, VT","ST",442645,731250,"S","NAD27",44.44588307,-73.2134604,"S","NAD83",50,150,20,"NGVD29",7.18,"7/5/2005","4/27/2011",7
"14214","USGS",4282815,"ENGLESBY BROOK AT BURLINGTON, VT","ST",442728,731311,"S","NAD27",44.4578272,-73.219294,"S","NAD83",50,105,20,"NGVD29",0.9,"7/18/2000","9/30/2010",11
"14215","USGS",4284000,"JAIL BRANCH AT EAST BARRE, VT","ST",440930,722644,"S","NAD27",44.1583955,-72.44510228,"S","NAD83",50,1107.25,0.01,"NGVD29",38.9,"10/1/1920","4/22/1992",60
"14216","USGS",4284751,"WINOOSKI R @ US2, BLW STEVENS BR, NR MONTPELIER VT","ST",441444,723256,"S","NAD83",44.24555556,-72.54888889,"S","NAD83",50,0,0.01,"NGVD29",314,"--","--",0
"14217","USGS",4285500,"NORTH BRANCH WINOOSKI RIVER AT WRIGHTSVILLE, VT","ST",441758,723445,"S","NAD27",44.29950278,-72.57872119,"S","NAD83",50,549.53,0.01,"NGVD29",69.2,"11/3/1927","12/22/2018",87
"14218","USGS",4285800,"NORTH BRANCH WINOOSKI RIVER AT MONTPELIER, VT","ST",441539,723435,"S","NAD27",44.2608926,-72.5759425,"S","NAD83",50,0,0.01,"NGVD29",77.8,"--","--",0
"14219","USGS",4286000,"WINOOSKI RIVER AT MONTPELIER, VT","ST",441524,723538,"S","NAD27",44.25672595,-72.59344318,"S","NAD83",50,499.99,0.01,"NGVD29",397,"4/7/1912","4/15/2019",104
"14220","USGS",4287000,"DOG RIVER AT NORTHFIELD FALLS, VT","ST",441057,723828,"S","NAD27",44.1825606,-72.6406655,"S","NAD83",50,603,0.01,"NGVD29",76.1,"1/10/1935","4/15/2019",85
"14221","USGS",4287300,"SUNNY BROOK NEAR MONTPELIER, VT","ST",441605,723728,"S","NAD27",44.2681144,-72.6240002,"S","NAD83",50,510,20,"NGVD29",2.31,"5/19/1964","6/20/2019",32
"14222","USGS",4288000,"MAD RIVER NEAR MORETOWN, VT","ST",441638,724435,"S","NAD27",44.2772802,-72.7426163,"S","NAD83",50,543.93,0.01,"NGVD29",139,"11/3/1927","6/20/2019",92
"14223","USGS",4288040,"WINOOSKI RIVER ABOVE CROSSETT BK AT WATERBURY,VT","ST",441942.37,724446.25,"S","NAD83",44.3284361,-72.7461806,"S","NAD83",50,0,0.1,"NAVD88",672,"--","--",0
"14224","USGS",4288225,"W BRANCH LITTLE R ABV BINGHAM FALLS NEAR STOWE, VT","ST",443124,724620,"S","NAD27",44.52338556,-72.7717885,"S","NAD83",50,1325,20,"NGVD29",4.67,"8/31/2001","4/20/2019",19
"14225","USGS",4288230,"RANCH BROOK AT RANCH CAMP, NEAR STOWE, VT","ST",443014,724656,"S","NAD27",44.5039413,-72.7817883,"S","NAD83",50,1240,20,"NGVD29",3.8,"4/24/2001","12/22/2018",19
"14226","USGS",4288295,"LITTLE RIVER NEAR STOWE, VT","ST",442633,724328,"5","NAD83",44.4425,-72.7244444,"5","NAD83",50,608.06,0.01,"NAVD88",66.6,"6/30/2017","12/22/2018",3
"14227","USGS",4289000,"LITTLE RIVER NEAR WATERBURY, VT","ST",442213,724609,"S","NAD27",44.37033339,-72.7687298,"S","NAD83",50,428,0.01,"NGVD29",111,"3/18/1936","5/20/2019",84
"14228","USGS",4290335,"ALLEN BROOK AT VT 2A, NEAR ESSEX JUNCTION, VT","ST",442742,730647,"S","NAD27",44.46171705,-73.1126264,"S","NAD83",50,320,20,"NGVD29",9.9,"5/19/2006","6/25/2013",8
"14229","USGS",4290500,"WINOOSKI RIVER NEAR ESSEX JUNCTION, VT","ST",442844,730821,"S","NAD27",44.47893867,-73.1387381,"S","NAD83",50,191.17,0.1,"NAVD88",1044,"11/4/1927","12/22/2018",92
"14230","USGS",4290575,"INDIAN BROOK NEAR ESSEX JUNCTION, VT","ST",443025,730704,"S","NAD83",44.5069444,-73.11777778,"S","NAD83",50,310,10,"NGVD29",6.48,"4/27/2011","4/27/2011",1
"14231","USGS",4292000,"LAMOILLE RIVER AT JOHNSON, VT","ST",443722,724036,"S","NAD27",44.6228287,-72.6762308,"S","NAD83",50,506.7,0.1,"NGVD29",310,"4/8/1912","4/20/2019",93
"14232","USGS",4292201,"LAMOILLE RIVER AT JEFFERSONVILLE, VT","ST",443839,725010,"S","NAD83",44.64416667,-72.8361111,"S","NAD83",50,0,0.01,"NGVD29",489,"--","--",0
"14233","USGS",4292500,"LAMOILLE RIVER AT EAST GEORGIA, VT","ST",444045,730423,"S","NAD27",44.67921477,-73.0726365,"S","NAD83",50,288.9,0.1,"NAVD88",686,"5/27/1930","11/1/2019",91
"14234","USGS",4292700,"STONE BRIDGE BROOK NEAR GEORGIA PLAINS, VT","ST",444214,731055,"S","NAD27",44.7039345,-73.1815222,"S","NAD83",50,150,20,"NGVD29",8.45,"4/4/1963","2/27/2000",23
"14235","USGS",4292750,"MILL RIVER AT GEORGIA SHORE RD, NR ST ALBANS, VT","ST",444647,730839,"S","NAD27",44.7797674,-73.1437467,"S","NAD83",50,115,10,"NAVD88",22.3,"4/27/2011","5/10/2019",9
"14236","USGS",4292770,"STEVENS BROOK AT LEMNAH DRIVE, AT ST ALBANS, VT","ST",444820,730518,"S","NAD27",44.8056013,-73.0879147,"S","NAD83",50,390,20,"NGVD29",1.54,"5/18/2006","4/26/2011",5
"14237","USGS",4292795,"STEVENS BROOK AT KELLOGG ROAD, NEAR ST. ALBANS, VT","ST",445055,730615,"S","NAD83",44.8486111,-73.1041667,"S","NAD83",50,170,20,"NGVD29",6.95,"4/27/2011","2/25/2016",6
"14238","USGS",4292810,"JEWETT BROOK AT VT 38, NEAR ST. ALBANS, VT","ST",445122,730903,"S","NAD83",44.8561111,-73.1508333,"S","NAD83",50,120,10,"NGVD29",3.74,"2/12/2009","11/1/2019",12
"14239","USGS",4293000,"MISSISQUOI RIVER NEAR NORTH TROY, VT","ST",445822,722309,"S","NAD27",44.97282337,-72.38538628,"S","NAD83",50,580,20,"NGVD29",131,"4/8/1932","4/20/2019",88
"14240","USGS",4293200,"MUD CREEK AT BEAR MOUNTAIN RD, NEAR NORTH TROY, VT","ST",445954,722133,"S","NAD83",44.9983333,-72.3591667,"S","NAD83",50,555,20,"NGVD29",37.1,"8/4/2010","8/28/2011",2
"14241","USGS",4293430,"NORTH BRANCH ABOVE RIVER STREET, AT RICHFORD, VT","ST",450007,724032,"S","NAD83",45.0019444,-72.6755556,"S","NAD83",50,425,20,"NGVD29",64.8,"11/28/2009","8/29/2011",2
"14242","USGS",4293500,"MISSISQUOI RIVER NEAR EAST BERKSHIRE, VT","ST",445736,724149,"S","NAD27",44.96004599,-72.696521,"S","NAD83",50,402.51,0.1,"NAVD88",479,"4/17/1912","12/22/2018",102
"14243","USGS",4293600,"TROUT RIVER AT HOPKINS BR, NR ENOSBURG FALLS, VT","ST",445513,724021,"S","NAD83",44.92027778,-72.6725,"S","NAD83",50,420,10,"NGVD29",78.6,"7/10/2010","8/28/2011",2
"14244","USGS",4293700,"TYLER BRANCH @ DUFFY HILL RD NR ENOSBURG FALLS, VT","ST",445327,724919,"S","NAD83",44.8908333,-72.8219444,"S","NAD83",50,370,10,"NGVD29",55.1,"1/25/2010","4/11/2011",2
"14245","USGS",4293795,"BLACK CREEK ABOVE BRIDGE STREET, AT SHELDON, VT","ST",445250,725634,"S","NAD83",44.88055556,-72.94277778,"S","NAD83",50,340.44,0.1,"NAVD88",119,"3/24/2010","4/11/2011",2
"14246","USGS",4293800,"MISSISQUOI RIVER TRIBUTARY AT SHELDON JUNCTION, VT","ST",445401,725740,"S","NAD27",44.9003229,-72.96068938,"S","NAD83",50,345,20,"NGVD29",1.69,"4/3/1963","1/12/2018",36
"14247","USGS",4293900,"HUNGERFORD BR @ HIGHGATE RD NR HIGHGATE CENTER, VT","ST",445506,730320,"S","NAD83",44.9183333,-73.0555556,"S","NAD83",50,270,10,"NGVD29",18.6,"1/25/2010","4/15/2014",4
"14248","USGS",4294000,"MISSISQUOI RIVER AT SWANTON, VT","ST",445500,730744,"S","NAD27",44.91670937,-73.1284645,"S","NAD83",50,106.9,0.05,"NAVD88",850,"3/18/1990","12/22/2018",30
"14249","USGS",4294140,"ROCK RIVER NEAR HIGHGATE CENTER, VT","ST",445747,725931,"S","NAD83",44.96305556,-72.9919444,"S","NAD83",50,230,10,"NGVD29",11.3,"8/29/2011","12/22/2018",9
"14250","USGS",4294300,"PIKE RIVER AT EAST FRANKLIN, NR ENOSBURG FALLS, VT","ST",450010,725002,"S","NAD27",45.00282217,-72.83346858,"S","NAD83",50,400,20,"NGVD29",34.5,"6/12/2002","5/10/2019",18
"14251","USGS",4296000,"BLACK RIVER AT COVENTRY, VT","ST",445208,721614,"S","NAD27",44.8689363,-72.2701041,"S","NAD83",50,710,20,"NGVD29",122,"6/1/1952","4/20/2019",68
"14252","USGS",4296280,"BARTON RIVER NEAR COVENTRY, VT","ST",445217,721202,"S","NAD83",44.87138889,-72.2005556,"S","NAD83",50,679.69,0.1,"NAVD88",155,"4/27/2011","1/13/2018",8
"14253","USGS",4296500,"CLYDE RIVER AT NEWPORT, VT","ST",445625,721123,"S","NAD27",44.94032449,-72.1892684,"S","NAD83",50,682.36,0.01,"NGVD29",142,"4/8/1910","4/23/2019",103
"14254","USGS",50252000,"BONNE RESOLUTION GUT AT BONNE RESOLUTION ST THOMAS","ST",182157,645734,"S","NAD27",18.36384507,-64.9590352,"S","NAD83",78,280,20,"NGVD29",0.49,"8/28/1963","10/10/2005",28
